File,Revisions,Refactorings,BugFixes,SumOfAdded Lines,MaxOfAdded Lines,AvgOfAdded Lines,SumOfDeleted Lines,MaxOfDeleted Lines,AvgOfDeleted Lines,MaxOfCodeChurn,AvgOfCodeChurn,AvgChangeset,Age
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/security/AuthResult.java,1,0,0,0,0,0,0,0,0,0,0,24,153
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/security/impl/GeronimoLoginService.java,1,0,0,0,0,0,0,0,0,0,0,4,145
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/security/jacc/JACCAuthorizer.java,1,0,0,0,0,0,0,0,0,0,0,16,130
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/security/jacc/JACCRealm.java,2,0,0,4,4,2,4,4,2,8,4,20,157
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/security/SecurityValve.java,4,0,0,163,81,41,31,12,8,93,48,14,157
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/stats/ConnectorStats.java,1,0,0,0,0,0,0,0,0,0,0,6,153
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/stats/ModuleStats.java,3,0,0,2,2,1,2,2,1,4,1,7,153
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatContainer.java,13,0,0,55,11,4,93,47,7,49,11,26,153
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatContext.java,10,0,0,28,7,3,8,5,1,12,4,57,163
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatEJBWebServiceContext.java,3,0,0,11,10,4,10,10,3,20,7,18,139
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatExecutorWrapper.java,4,0,0,19,10,5,27,25,7,35,12,107,146
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatInstanceManager.java,7,0,0,59,19,8,17,5,2,20,11,69,163
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatLogManagerImpl.java,1,0,0,0,0,0,0,0,0,0,0,28,139
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatManagerImpl.java,1,0,0,0,0,0,0,0,0,0,0,6,144
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatServerConfigManager.java,1,0,0,0,0,0,0,0,0,0,0,22,138
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatServerGBean.java,4,0,0,56,29,14,41,27,10,56,24,108,138
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/TomcatWebAppContext.java,17,0,0,234,83,14,289,148,17,231,31,51,163
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/valve/DefaultSubjectValve.java,1,0,0,0,0,0,0,0,0,0,0,10,129
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/valve/GeronimoBeforeAfterValve.java,2,0,0,0,0,0,0,0,0,0,0,8,129
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/valve/ProtectedTargetValve.java,3,0,0,80,64,27,10,5,3,64,30,7,129
plugins/tomcat/geronimo-tomcat7/src/main/java/org/apache/geronimo/tomcat/WebContextConfig.java,2,0,0,11,11,6,28,28,14,39,20,19,153
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/AbstractWebModuleTest.java,24,0,0,131,50,5,72,43,3,93,8,46,163
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/ApplicationTest.java,5,0,0,25,15,5,7,5,1,20,6,20,153
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/BasicTest.java,2,0,0,0,0,0,0,0,0,0,0,15,113
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/ContainerTest.java,2,0,0,0,0,0,0,0,0,0,0,18,139
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/JAASSecurityTest.java,4,0,0,22,11,6,4,2,1,13,6,19,153
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/JACCSecurityTest.java,2,0,0,0,0,0,0,0,0,0,0,20,153
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/StatTest.java,6,0,0,34,13,6,16,6,3,19,8,18,153
plugins/tomcat/geronimo-tomcat7/src/test/java/org/apache/geronimo/tomcat/TomcatServerGBeanTest.java,2,0,0,0,0,0,0,0,0,0,0,12,135
plugins/tomcat/geronimo-tomcat7-builder/pom.xml,6,0,0,10,5,2,30,19,5,24,7,216,141
plugins/tomcat/geronimo-tomcat7-builder/src/main/java/org/apache/geronimo/tomcat/deployment/TomcatModuleBuilder.java,22,0,0,348,107,16,280,66,13,149,29,80,158
plugins/tomcat/geronimo-tomcat7-builder/src/main/xsd/geronimo-tomcat-2.0.1.xsd,3,0,0,22,22,7,4,3,1,23,9,146,160
plugins/tomcat/geronimo-tomcat7-builder/src/test/java/org/apache/geronimo/tomcat/deployment/MockResourceEnvironmentSetter.java,1,0,0,0,0,0,0,0,0,0,0,419,140
plugins/tomcat/geronimo-tomcat7-builder/src/test/java/org/apache/geronimo/tomcat/deployment/MockWebServiceBuilder.java,1,0,0,0,0,0,0,0,0,0,0,16,153
plugins/tomcat/geronimo-tomcat7-builder/src/test/java/org/apache/geronimo/tomcat/deployment/PlanParsingTest.java,6,0,0,27,10,4,4,1,1,11,5,103,153
plugins/tomcat/geronimo-tomcat7-builder/src/test/java/org/apache/geronimo/tomcat/deployment/TomcatModuleBuilderTest.java,2,0,0,2,2,1,1,1,0,3,2,104,129
plugins/tomcat/geronimo-tomcat7-builder/src/test/resources/plans/plan-context.xml,1,0,0,23,23,23,0,0,0,23,23,16,153
plugins/tomcat/geronimo-tomcat7-clustering-builder-wadi/pom.xml,3,0,0,4,4,1,12,8,4,8,5,394,140
plugins/tomcat/geronimo-tomcat7-clustering-builder-wadi/src/test/java/org/apache/geronimo/tomcat/cluster/wadi/builder/WADITomcatClusteringBuilderTest.java,1,0,0,0,0,0,0,0,0,0,0,22,113
plugins/tomcat/geronimo-tomcat7-clustering-wadi/pom.xml,2,0,0,2,2,1,2,2,1,4,2,382,133
plugins/tomcat/geronimo-tomcat7-clustering-wadi/src/main/java/org/apache/geronimo/tomcat/cluster/ClusteredManager.java,1,0,0,0,0,0,0,0,0,0,0,20,128
plugins/tomcat/geronimo-tomcat7-clustering-wadi/src/main/java/org/apache/geronimo/tomcat/cluster/JkRouter.java,2,0,0,0,0,0,0,0,0,0,0,12,128
plugins/tomcat/pom.xml,15,0,0,336,138,22,46,30,3,142,25,170,146
plugins/tomcat/remote-deploy-tomcat,4,0,0,0,0,0,0,0,0,0,0,13,2
plugins/tomcat/tomcat6/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat6/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,226,112
plugins/tomcat/tomcat6/pom.xml,21,0,0,46,17,2,86,15,4,32,6,129,112
plugins/tomcat/tomcat6/src/main/appended-resources/META-INF/NOTICE.vm,2,0,0,0,0,0,0,0,0,0,0,204,112
plugins/tomcat/tomcat6/src/main/filtered-resources/tomcat-base/conf/web.xml,2,0,0,0,0,0,0,0,0,0,0,226,112
plugins/tomcat/tomcat6/src/main/filtered-resources/tomcat-base/ROOT/WEB-INF/web.xml,2,0,0,0,0,0,0,0,0,0,0,226,112
plugins/tomcat/tomcat6/src/main/filtered-resources/tomcat-base/server.xml,5,0,0,56,24,11,25,21,5,26,16,112,112
plugins/tomcat/tomcat6/src/main/history/dependencies.xml,19,0,0,183,35,10,105,23,6,51,15,71,112
plugins/tomcat/tomcat6/src/main/plan/plan.xml,15,0,0,76,19,5,82,51,5,68,11,52,112
plugins/tomcat/tomcat6/src/main/resources/tomcat-base/conf/web.xml,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat6/src/main/resources/tomcat-base/ROOT/WEB-INF/web.xml,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat6/src/main/resources/tomcat-base/server.xml,6,0,0,259,128,43,131,121,22,249,65,92,112
plugins/tomcat/tomcat6/src/plan,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat6-clustering-builder-wadi/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,228,112
plugins/tomcat/tomcat6-clustering-builder-wadi/NOTICE.txt,4,0,0,0,0,0,0,0,0,0,0,116,112
plugins/tomcat/tomcat6-clustering-builder-wadi/pom.xml,9,0,0,46,18,5,27,17,3,18,8,261,112
plugins/tomcat/tomcat6-clustering-builder-wadi/src/main/history/dependencies.xml,5,0,0,16,5,3,11,5,2,10,5,181,112
plugins/tomcat/tomcat6-clustering-builder-wadi/src/main/plan/plan.xml,5,0,0,6,2,1,2,2,0,4,2,101,112
plugins/tomcat/tomcat6-clustering-wadi/LICENSE.txt,2,0,0,0,0,0,0,0,0,0,0,228,112
plugins/tomcat/tomcat6-clustering-wadi/NOTICE.txt,4,0,0,0,0,0,0,0,0,0,0,116,112
plugins/tomcat/tomcat6-clustering-wadi/pom.xml,13,0,0,19,6,1,16,6,1,12,3,192,112
plugins/tomcat/tomcat6-clustering-wadi/src/main/history/dependencies.xml,9,0,0,107,80,12,91,74,10,80,22,114,112
plugins/tomcat/tomcat6-clustering-wadi/src/main/plan/plan.xml,3,0,0,2,1,1,1,1,0,2,1,158,112
plugins/tomcat/tomcat6-deployer/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat6-deployer/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,226,112
plugins/tomcat/tomcat6-deployer/pom.xml,13,0,0,45,29,3,55,30,4,35,8,203,112
plugins/tomcat/tomcat6-deployer/src/main/history/dependencies.xml,10,0,0,39,16,4,32,10,3,17,7,119,112
plugins/tomcat/tomcat6-deployer/src/main/plan/plan.xml,5,0,0,12,6,2,3,3,1,9,3,138,112
plugins/tomcat/tomcat6-deployer/src/plan,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat6-no-ha/pom.xml,5,0,0,11,5,2,5,4,1,5,3,231,112
plugins/tomcat/tomcat6-no-ha/src/main/history/dependencies.xml,3,0,0,2,1,1,1,1,0,2,1,226,112
plugins/tomcat/tomcat6-no-ha/src/main/plan/plan.xml,3,0,0,2,1,1,0,0,0,1,1,141,112
plugins/tomcat/tomcat7/pom.xml,3,0,0,11,6,4,6,6,2,12,6,258,133
plugins/tomcat/tomcat7/src/main/filtered-resources/tomcat-base/conf/web.xml,1,0,0,0,0,0,0,0,0,0,0,19,135
plugins/tomcat/tomcat7/src/main/filtered-resources/tomcat-base/server.xml,3,0,0,4,3,1,6,3,2,6,3,3,136
plugins/tomcat/tomcat7/src/main/history/dependencies.xml,20,0,0,147,60,7,87,16,4,65,12,61,162
plugins/tomcat/tomcat7/src/main/plan/plan.xml,1,0,0,0,0,0,0,0,0,0,0,20,133
plugins/tomcat/tomcat7-clustering-builder-wadi/pom.xml,2,0,0,4,4,2,4,4,2,8,4,382,133
plugins/tomcat/tomcat7-clustering-builder-wadi/src/main/history/dependencies.xml,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat7-clustering-wadi/pom.xml,2,0,0,3,3,2,3,3,2,6,3,382,133
plugins/tomcat/tomcat7-clustering-wadi/src/main/history/dependencies.xml,4,0,0,8,6,2,18,16,4,17,6,181,132
plugins/tomcat/tomcat7-deployer/pom.xml,3,0,0,18,11,6,7,7,2,14,8,264,153
plugins/tomcat/tomcat7-deployer/src/main/history/dependencies.xml,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/tomcat7-deployer/src/main/plan/plan.xml,7,0,0,800,724,114,15,14,2,725,116,13,154
plugins/tomcat/tomcat7-no-ha/pom.xml,2,0,0,3,3,2,3,3,2,6,3,382,133
plugins/tomcat/tomcat7-no-ha/src/main/history/dependencies.xml,1,0,0,0,0,0,0,0,0,0,0,394,112
plugins/tomcat/uddi-tomcat,4,0,0,0,0,0,0,0,0,0,0,13,2
plugins/tomcat/welcome-tomcat,4,0,0,0,0,0,0,0,0,0,0,13,2
plugins/uddi/geronimo-uddi-db/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,17,87
plugins/uddi/geronimo-uddi-db/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,100,87
plugins/uddi/geronimo-uddi-db/pom.xml,4,0,0,1,1,0,1,1,0,2,0,438,87
plugins/uddi/geronimo-uddi-db/src/main/appended-resources/META-INF/NOTICE.vm,2,0,0,0,0,0,0,0,0,0,0,16,87
plugins/uddi/geronimo-uddi-db/src/main/sql/juddi.sql,2,0,0,186,186,93,9,9,4,195,98,22,87
plugins/uddi/geronimo-uddi-server/pom.xml,4,0,0,6,4,2,6,4,2,8,3,154,117
plugins/uddi/geronimo-uddi-server/src/main/webapp/happyjuddi.jsp,2,0,0,0,0,0,0,0,0,0,0,16,131
plugins/uddi/geronimo-uddi-server/src/main/webapp/WEB-INF/juddi.properties,2,0,0,0,0,0,0,0,0,0,0,16,131
plugins/uddi/geronimo-uddi-server/src/main/webapp/WEB-INF/web.xml,5,0,0,15,15,3,16,16,3,31,6,7,131
plugins/uddi/pom.xml,5,0,0,12,9,2,5,1,1,10,3,272,140
plugins/uddi/uddi-db/pom.xml,7,0,0,10,3,1,10,3,1,6,3,150,133
plugins/uddi/uddi-db/src/main/appended-resources/META-INF/NOTICE.vm,2,0,0,20,20,10,0,0,0,20,10,40,137
plugins/uddi/uddi-db/src/main/history/dependencies.xml,2,0,0,15,14,8,1,1,0,14,8,91,96
plugins/uddi/uddi-db/src/main/plan/plan.xml,2,0,0,63,48,32,0,0,0,48,32,12,131
plugins/uddi/uddi-db/src/main/sql/juddi.sql,1,0,0,0,0,0,0,0,0,0,0,17,87
plugins/uddi/uddi-jetty/pom.xml,5,0,0,37,21,7,44,23,9,34,16,180,133
plugins/uddi/uddi-jetty/src/main/history/dependencies.xml,4,0,0,12,11,3,17,11,4,22,7,59,155
plugins/uddi/uddi-jetty/src/main/plan/plan.xml,1,0,0,0,0,0,0,0,0,0,0,17,87
plugins/uddi/uddi-jetty6/pom.xml,2,0,0,0,0,0,0,0,0,0,0,16,87
plugins/uddi/uddi-jetty6/src/main/history/dependencies.xml,2,0,0,0,0,0,0,0,0,0,0,16,87
plugins/uddi/uddi-jetty-server/pom.xml,3,0,0,85,75,28,3,3,1,75,29,153,138
plugins/uddi/uddi-server/geronimo-uddi-server/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,27,87
plugins/uddi/uddi-server/geronimo-uddi-server/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,103,87
plugins/uddi/uddi-server/geronimo-uddi-server/pom.xml,6,0,0,5,4,1,2,1,0,4,1,299,87
plugins/uddi/uddi-server/geronimo-uddi-server/src/main/appended-resources/META-INF/NOTICE.vm,2,0,0,0,0,0,0,0,0,0,0,21,87
plugins/uddi/uddi-server/pom.xml,5,0,0,13,11,3,2,1,0,11,3,362,87
plugins/uddi/uddi-server/uddi-jetty/pom.xml,2,0,0,0,0,0,0,0,0,0,0,36,87
plugins/uddi/uddi-server/uddi-jetty/src/main/history/dependencies.xml,2,0,0,0,0,0,0,0,0,0,0,36,87
plugins/uddi/uddi-server/uddi-jetty6/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,27,87
plugins/uddi/uddi-server/uddi-jetty6/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,103,87
plugins/uddi/uddi-server/uddi-jetty6/pom.xml,8,0,0,31,26,4,33,28,4,54,8,253,87
plugins/uddi/uddi-server/uddi-jetty6/src/main/history/dependencies.xml,4,0,0,32,21,8,21,11,5,22,13,123,87
plugins/uddi/uddi-server/uddi-jetty6/src/main/plan/plan.xml,2,0,0,0,0,0,0,0,0,0,0,20,87
plugins/uddi/uddi-server/uddi-tomcat/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,27,87
plugins/uddi/uddi-server/uddi-tomcat/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,103,87
plugins/uddi/uddi-server/uddi-tomcat/pom.xml,7,0,0,29,26,4,32,29,5,55,9,287,87
plugins/uddi/uddi-server/uddi-tomcat/src/main/history/dependencies.xml,4,0,0,37,26,9,26,15,6,26,16,123,87
plugins/uddi/uddi-server/uddi-tomcat/src/main/plan/plan.xml,2,0,0,0,0,0,0,0,0,0,0,20,87
plugins/uddi/uddi-tomcat/pom.xml,6,0,0,37,20,6,51,24,8,38,15,157,133
plugins/uddi/uddi-tomcat/src/main/history/dependencies.xml,4,0,0,48,39,12,19,11,5,39,17,54,131
plugins/uddi/uddi-tomcat/src/main/plan/plan.xml,1,0,0,0,0,0,0,0,0,0,0,17,87
plugins/wab/geronimo-wab/pom.xml,1,0,0,0,0,0,0,0,0,0,0,14,132
plugins/wab/geronimo-web/pom.xml,4,0,0,12,7,3,12,12,3,12,6,16,132
plugins/wab/geronimo-web/src/main/java/org/apache/geronimo/osgi/web/WebApplicationConstants.java,2,0,0,0,0,0,0,0,0,0,0,18,132
plugins/wab/geronimo-web/src/main/java/org/apache/geronimo/osgi/web/WebApplicationUtils.java,3,0,0,0,0,0,0,0,0,0,0,11,132
plugins/wab/geronimo-web-extender/pom.xml,6,0,0,92,74,15,19,12,3,74,18,90,133
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/extender/ServerStatusTracker.java,1,0,0,57,57,57,0,0,0,57,57,8,122
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/extender/WebApplication.java,9,0,0,351,299,39,46,31,5,299,44,49,138
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/extender/WebContainerConstants.java,6,0,0,120,60,20,0,0,0,60,20,33,138
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/extender/WebContainerEventDispatcher.java,7,0,0,418,208,60,2,2,0,208,60,29,138
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/extender/WebContainerExtender.java,10,0,0,762,279,76,62,26,6,279,82,22,138
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/WebApplication.java,3,0,0,140,129,47,11,11,4,140,50,48,118
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/WebContainerConstants.java,4,0,0,0,0,0,0,0,0,0,0,13,118
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/WebContainerEventDispatcher.java,4,0,0,0,0,0,0,0,0,0,0,13,118
plugins/wab/geronimo-web-extender/src/main/java/org/apache/geronimo/osgi/web/WebContainerExtender.java,6,0,0,200,99,33,2,1,0,100,34,28,118
plugins/wab/pom.xml,7,0,0,18,10,3,4,1,1,10,3,33,150
plugins/wab/TODO,4,0,0,4,4,1,1,1,0,4,1,52,150
plugins/wab/web-extender/pom.xml,4,0,0,75,60,19,2,2,0,60,19,124,133
plugins/wab/web-extender/src/main/history/dependencies.xml,24,0,0,207,122,9,83,15,3,124,12,71,158
plugins/wab/web-extender/src/main/plan/plan.xml,4,0,0,44,22,11,1,1,0,22,11,38,122
plugins/wab/web-jetty-server/pom.xml,6,0,0,196,143,33,16,16,3,143,35,110,138
plugins/wab/web-tomcat-server/pom.xml,6,0,0,202,143,34,15,15,2,143,36,101,138
plugins/webservices/geronimo-webservices/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,234,27
plugins/webservices/geronimo-webservices/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,172,27
plugins/webservices/geronimo-webservices/pom.xml,21,0,0,73,14,3,56,12,3,22,6,120,133
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/jaxr/JAXRGBean.java,3,0,0,6,3,2,5,3,2,6,4,290,28
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/SAAJFactoryFinder.java,1,0,0,0,0,0,0,0,0,0,0,762,27
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/SAAJGBean.java,1,0,0,0,0,0,0,0,0,0,0,112,49
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/saaj/SAAJUniverse.java,3,0,0,2,2,1,2,2,1,4,1,368,29
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/SerializableWebServiceContainerFactoryGBean.java,1,0,0,0,0,0,0,0,0,0,0,112,49
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/SoapHandler.java,5,0,0,25,12,5,13,9,3,19,8,46,95
plugins/webservices/geronimo-webservices/src/main/java/org/apache/geronimo/webservices/WSDLVisitor.java,2,0,0,3,3,2,3,3,2,6,3,411,28
plugins/webservices/geronimo-webservices-builder/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,234,27
plugins/webservices/geronimo-webservices-builder/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,172,27
plugins/webservices/geronimo-webservices-builder/pom.xml,15,0,0,67,39,4,78,18,5,39,10,176,140
plugins/webservices/geronimo-webservices-builder/src/main/appended-resources/META-INF/LICENSE.vm,1,0,0,38,38,38,0,0,0,38,38,15,64
plugins/webservices/geronimo-webservices-builder/src/main/appended-resources/META-INF/NOTICE.vm,2,0,0,90,45,45,0,0,0,45,45,8,64
plugins/webservices/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/PortInfo.java,2,0,0,19,19,10,6,6,3,25,12,222,152
plugins/webservices/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/SchemaInfoBuilder.java,2,0,0,1,1,0,1,1,0,2,1,550,29
plugins/webservices/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/SharedPortInfo.java,2,0,0,0,0,0,0,0,0,0,0,212,140
plugins/webservices/geronimo-webservices-builder/src/main/java/org/apache/geronimo/webservices/builder/WSDescriptorParser.java,7,0,0,493,194,70,468,179,67,373,137,107,152
plugins/webservices/geronimo-webservices-builder/src/test/java/org/apache/geronimo/webservices/builder/ParsingTest.java,4,0,0,18,12,4,16,14,4,26,8,354,140
plugins/webservices/geronimo-webservices-builder/src/test/resources/webservices-javaee6.xml,1,0,0,42,42,42,0,0,0,42,42,199,120
plugins/webservices/pom.xml,7,0,0,105,38,15,21,11,3,38,18,197,111
plugins/webservices/unavailable-webservices-deployer,2,0,0,0,0,0,0,0,0,0,0,22,2
plugins/webservices/webservices-common/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,234,27
plugins/webservices/webservices-common/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,172,27
plugins/webservices/webservices-common/pom.xml,12,0,0,48,10,4,44,14,4,24,8,202,133
plugins/webservices/webservices-common/src/main/history/dependencies.xml,16,0,0,193,54,12,139,46,9,54,21,52,129
plugins/webservices/webservices-common/src/main/plan/plan.xml,1,0,0,0,0,0,0,0,0,0,0,19,27
plugins/webservices/webservices-common/src/plan,1,0,0,0,0,0,0,0,0,0,0,29,2
plugins/welcome/geronimo-welcome/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,234,27
plugins/welcome/geronimo-welcome/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,172,27
plugins/welcome/geronimo-welcome/pom.xml,14,0,0,60,18,4,44,18,3,36,7,221,133
plugins/welcome/geronimo-welcome/src/main/java/org/apache/geronimo/welcome/AbsentSampleServlet.java,2,0,0,6,6,3,1,1,0,7,4,12,109
plugins/welcome/geronimo-welcome/src/main/webapp/index.jsp,2,0,0,6,5,3,6,5,3,10,6,15,111
plugins/welcome/geronimo-welcome/src/main/webapp/main.css,1,0,0,0,0,0,0,0,0,0,0,6,38
plugins/welcome/geronimo-welcome/src/main/webapp/WEB-INF/geronimo-web.xml,3,0,0,2,1,1,2,1,1,2,1,191,96
plugins/welcome/geronimo-welcome/src/main/webapp/WEB-INF/web.xml,5,0,0,60,36,12,144,41,29,72,41,17,89
plugins/welcome/pom.xml,6,0,0,25,12,4,7,3,1,14,5,392,138
plugins/welcome/welcome-jetty/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,234,27
plugins/welcome/welcome-jetty/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,172,27
plugins/welcome/welcome-jetty/pom.xml,8,0,0,20,7,2,20,8,2,14,5,343,133
plugins/welcome/welcome-jetty/src/main/history/dependencies.xml,3,0,0,25,19,8,1,1,0,19,9,114,110
plugins/welcome/welcome-jetty-server/pom.sample.xml,4,0,0,16,16,4,0,0,0,16,4,24,137
plugins/welcome/welcome-jetty-server/pom.xml,9,0,0,366,85,41,3,3,0,85,41,56,138
plugins/welcome/welcome-tomcat/LICENSE.txt,1,0,0,0,0,0,0,0,0,0,0,234,27
plugins/welcome/welcome-tomcat/NOTICE.txt,3,0,0,0,0,0,0,0,0,0,0,172,27
plugins/welcome/welcome-tomcat/pom.xml,8,0,0,20,7,2,13,7,2,14,4,336,133
plugins/welcome/welcome-tomcat/src/main/history/dependencies.xml,6,0,0,28,19,5,4,1,1,19,5,65,122
plugins/welcome/welcome-tomcat-server/pom.sample.xml,4,0,0,16,16,4,0,0,0,16,4,24,137
plugins/welcome/welcome-tomcat-server/pom.xml,11,0,0,592,158,54,16,16,1,158,55,67,138
pom.xml,5,0,0,72,47,14,36,27,7,74,22,92,157
README.txt,3,0,0,7,3,2,7,3,2,6,5,161,138
RELEASE_NOTES-2.2.txt,3,0,0,2,2,1,0,0,0,2,1,4,45
RELEASE_NOTES-2.2-SNAPSHOT.txt,4,0,0,14,7,4,14,7,4,7,7,3,75
RELEASE_NOTES-3.0-SNAPSHOT.txt,2,0,0,263,171,132,27,27,14,198,145,44,138
repository/com/sun/xml/ws/jaxws-rt/2.0/jaxws-rt-2.0.jar,1,0,0,0,0,0,0,0,0,0,0,141,92
repository/com/sun/xml/ws/jaxws-rt/2.0/jaxws-rt-2.0.jar.md5,2,0,0,0,0,0,0,0,0,0,0,72,92
repository/com/sun/xml/ws/jaxws-tools/2.0/jaxws-tools-2.0.jar,1,0,0,0,0,0,0,0,0,0,0,141,92
repository/com/sun/xml/ws/jaxws-tools/2.0/jaxws-tools-2.0.jar.md5,2,0,0,0,0,0,0,0,0,0,0,72,92
repository/groovy,2,0,0,0,0,0,0,0,0,0,0,73,92
repository/jstl/jstl/1.2/jstl-1.2.jar,1,0,0,0,0,0,0,0,0,0,0,141,92
repository/jstl/jstl/1.2/jstl-1.2.jar.md5,2,0,0,0,0,0,0,0,0,0,0,72,92
repository/jstl/jstl/1.2/jstl-1.2.pom,2,0,0,0,0,0,0,0,0,0,0,72,92
repository/jstl/jstl/1.2/jstl-1.2.pom.md5,2,0,0,0,0,0,0,0,0,0,0,72,92
repository/jtidy,2,0,0,0,0,0,0,0,0,0,0,73,92
repository/juddi,2,0,0,0,0,0,0,0,0,0,0,73,92
repository/org/apache/activemq/4.1.2-G647819.README.TXT,1,0,0,0,0,0,0,0,0,0,0,141,92
repository/org/apache/activemq/activemq-core/4.1.2-G647819/activemq-core-4.1.2-G647819.pom,1,0,0,0,0,0,0,0,0,0,0,141,92
repository/org/apache/activemq/AMQ1272-stomp-auth-v412.patch,4,0,0,0,0,0,0,0,0,0,0,37,92
repository/org/apache/ant,1,0,0,0,0,0,0,0,0,0,0,141,92
